"scenario" "age_class" "vectorial_capacity"
"Scenario 1" "4-day-old" 0.43683365018256
"Scenario 1" "4-day-old" 0.43683365018256
"Scenario 1" "4-day-old" 1.73524032483852
"Scenario 1" "4-day-old" 1.73524032483852
"Scenario 1" "4-day-old" 7.75453392074586
"Scenario 1" "4-day-old" 24.0833463840907
"Scenario 1" "4-day-old" 30.9519701016024
"Scenario 1" "4-day-old" 38.353191332904
"Scenario 1" "4-day-old" 38.353191332904
"Scenario 1" "4-day-old" 46.2051628370989
"Scenario 1" "4-day-old" 46.2051628370989
"Scenario 1" "4-day-old" 46.2051628370989
"Scenario 1" "4-day-old" 46.2051628370989
"Scenario 1" "4-day-old" 46.2051628370989
"Scenario 1" "4-day-old" 54.4405133950051
"Scenario 1" "4-day-old" 54.4405133950051
"Scenario 1" "4-day-old" 54.4405133950051
"Scenario 1" "4-day-old" 63.0037722979741
"Scenario 1" "4-day-old" 63.0037722979741
"Scenario 1" "4-day-old" 71.8491244187764
"Scenario 1" "4-day-old" 80.9385545245201
"Scenario 1" "4-day-old" 80.9385545245201
"Scenario 1" "4-day-old" 80.9385545245201
"Scenario 1" "4-day-old" 80.9385545245201
"Scenario 1" "4-day-old" 80.9385545245201
"Scenario 1" "4-day-old" 80.9385545245201
"Scenario 1" "4-day-old" 80.9385545245201
"Scenario 1" "4-day-old" 90.2403500827822
"Scenario 1" "4-day-old" 90.2403500827822
"Scenario 1" "4-day-old" 90.2403500827822
"Scenario 1" "4-day-old" 90.2403500827822
"Scenario 1" "4-day-old" 99.7279061056807
"Scenario 1" "4-day-old" 99.7279061056807
"Scenario 1" "4-day-old" 109.378774456563
"Scenario 1" "4-day-old" 109.378774456563
"Scenario 1" "4-day-old" 109.378774456563
"Scenario 1" "4-day-old" 109.378774456563
"Scenario 1" "4-day-old" 109.378774456563
"Scenario 1" "4-day-old" 119.173907278313
"Scenario 1" "4-day-old" 119.173907278313
"Scenario 1" "4-day-old" 129.097053262211
"Scenario 1" "4-day-old" 129.097053262211
"Scenario 1" "4-day-old" 129.097053262211
"Scenario 1" "4-day-old" 129.097053262211
"Scenario 1" "4-day-old" 139.134273929654
"Scenario 1" "4-day-old" 139.134273929654
"Scenario 1" "4-day-old" 139.134273929654
"Scenario 1" "4-day-old" 139.134273929654
"Scenario 1" "4-day-old" 149.273554211209
"Scenario 1" "4-day-old" 149.273554211209
"Scenario 1" "4-day-old" 149.273554211209
"Scenario 1" "4-day-old" 149.273554211209
"Scenario 1" "4-day-old" 169.818018337925
"Scenario 1" "4-day-old" 169.818018337925
"Scenario 1" "4-day-old" 169.818018337925
"Scenario 1" "4-day-old" 169.818018337925
"Scenario 1" "4-day-old" 169.818018337925
"Scenario 1" "4-day-old" 180.206234567379
"Scenario 1" "4-day-old" 180.206234567379
"Scenario 1" "4-day-old" 180.206234567379
"Scenario 1" "4-day-old" 180.206234567379
"Scenario 1" "4-day-old" 180.206234567379
"Scenario 1" "4-day-old" 190.662193021548
"Scenario 1" "4-day-old" 190.662193021548
"Scenario 1" "4-day-old" 201.179777908558
"Scenario 1" "4-day-old" 201.179777908558
"Scenario 1" "4-day-old" 201.179777908558
"Scenario 1" "4-day-old" 201.179777908558
"Scenario 1" "4-day-old" 211.753582198032
"Scenario 1" "4-day-old" 211.753582198032
"Scenario 1" "4-day-old" 222.378808749993
"Scenario 1" "4-day-old" 254.522546377363
"Scenario 1" "4-day-old" 254.522546377363
"Scenario 1" "4-day-old" 254.522546377363
"Scenario 1" "4-day-old" 265.31504406909
"Scenario 1" "4-day-old" 276.141635349904
"Scenario 1" "4-day-old" 286.999825576142
"Scenario 1" "4-day-old" 286.999825576142
"Scenario 1" "4-day-old" 286.999825576142
"Scenario 1" "4-day-old" 297.887356592306
"Scenario 1" "4-day-old" 297.887356592306
"Scenario 1" "4-day-old" 297.887356592306
"Scenario 1" "4-day-old" 308.80217949156
"Scenario 1" "4-day-old" 308.80217949156
"Scenario 1" "4-day-old" 308.80217949156
"Scenario 1" "4-day-old" 308.80217949156
"Scenario 1" "4-day-old" 330.706413185007
"Scenario 1" "4-day-old" 341.6925752488
"Scenario 1" "4-day-old" 352.699498312886
"Scenario 1" "4-day-old" 363.725881577716
"Scenario 1" "4-day-old" 363.725881577716
"Scenario 1" "4-day-old" 374.770530361134
"Scenario 1" "4-day-old" 374.770530361134
"Scenario 1" "4-day-old" 385.832345528153
"Scenario 1" "4-day-old" 385.832345528153
"Scenario 1" "4-day-old" 396.910314155226
"Scenario 1" "4-day-old" 396.910314155226
"Scenario 1" "4-day-old" 452.51207418686
"Scenario 1" "4-day-old" 2.02047350080391e-05
"Scenario 1" "4-day-old" 0.376194887262019
"Scenario 1" "4-day-old" 0.376194887262019
"Scenario 1" "4-day-old" 1.49436413175204
"Scenario 1" "4-day-old" 1.49436413175204
"Scenario 1" "4-day-old" 6.67809362411832
"Scenario 1" "4-day-old" 20.7402332079244
"Scenario 1" "4-day-old" 26.655393644797
"Scenario 1" "4-day-old" 33.0292194376295
"Scenario 1" "4-day-old" 33.0292194376295
"Scenario 1" "4-day-old" 39.7912249140179
"Scenario 1" "4-day-old" 39.7912249140179
"Scenario 1" "4-day-old" 39.7912249140179
"Scenario 1" "4-day-old" 39.7912249140179
"Scenario 1" "4-day-old" 39.7912249140179
"Scenario 1" "4-day-old" 46.8833909442676
"Scenario 1" "4-day-old" 46.8833909442676
"Scenario 1" "4-day-old" 46.8833909442676
"Scenario 1" "4-day-old" 54.2579469480269
"Scenario 1" "4-day-old" 54.2579469480269
"Scenario 1" "4-day-old" 61.8754375934646
"Scenario 1" "4-day-old" 69.7031247061155
"Scenario 1" "4-day-old" 69.7031247061155
"Scenario 1" "4-day-old" 69.7031247061155
"Scenario 1" "4-day-old" 69.7031247061155
"Scenario 1" "4-day-old" 69.7031247061155
"Scenario 1" "4-day-old" 69.7031247061155
"Scenario 1" "4-day-old" 69.7031247061155
"Scenario 1" "4-day-old" 77.7136979069491
"Scenario 1" "4-day-old" 77.7136979069491
"Scenario 1" "4-day-old" 77.7136979069491
"Scenario 1" "4-day-old" 77.7136979069491
"Scenario 1" "4-day-old" 85.8842453611912
"Scenario 1" "4-day-old" 85.8842453611912
"Scenario 1" "4-day-old" 94.1954350548504
"Scenario 1" "4-day-old" 94.1954350548504
"Scenario 1" "4-day-old" 94.1954350548504
"Scenario 1" "4-day-old" 94.1954350548504
"Scenario 1" "4-day-old" 94.1954350548504
"Scenario 1" "4-day-old" 102.630863246005
"Scenario 1" "4-day-old" 102.630863246005
"Scenario 1" "4-day-old" 111.176534540184
"Scenario 1" "4-day-old" 111.176534540184
"Scenario 1" "4-day-old" 111.176534540184
"Scenario 1" "4-day-old" 111.176534540184
"Scenario 1" "4-day-old" 119.820445319115
"Scenario 1" "4-day-old" 119.820445319115
"Scenario 1" "4-day-old" 119.820445319115
"Scenario 1" "4-day-old" 119.820445319115
"Scenario 1" "4-day-old" 128.55224837697
"Scenario 1" "4-day-old" 128.55224837697
"Scenario 1" "4-day-old" 128.55224837697
"Scenario 1" "4-day-old" 128.55224837697
"Scenario 1" "4-day-old" 146.244846835853
"Scenario 1" "4-day-old" 146.244846835853
"Scenario 1" "4-day-old" 146.244846835853
"Scenario 1" "4-day-old" 146.244846835853
"Scenario 1" "4-day-old" 146.244846835853
"Scenario 1" "4-day-old" 155.191029969089
"Scenario 1" "4-day-old" 155.191029969089
"Scenario 1" "4-day-old" 155.191029969089
"Scenario 1" "4-day-old" 155.191029969089
"Scenario 1" "4-day-old" 155.191029969089
"Scenario 1" "4-day-old" 164.195551736674
"Scenario 1" "4-day-old" 164.195551736674
"Scenario 1" "4-day-old" 173.25314530618
"Scenario 1" "4-day-old" 173.25314530618
"Scenario 1" "4-day-old" 173.25314530618
"Scenario 1" "4-day-old" 173.25314530618
"Scenario 1" "4-day-old" 182.359154220435
"Scenario 1" "4-day-old" 182.359154220435
"Scenario 1" "4-day-old" 191.509447251153
"Scenario 1" "4-day-old" 219.191174031713
"Scenario 1" "4-day-old" 219.191174031713
"Scenario 1" "4-day-old" 219.191174031713
"Scenario 1" "4-day-old" 228.485518573893
"Scenario 1" "4-day-old" 237.809224027023
"Scenario 1" "4-day-old" 247.160142039685
"Scenario 1" "4-day-old" 247.160142039685
"Scenario 1" "4-day-old" 247.160142039685
"Scenario 1" "4-day-old" 256.536327920685
"Scenario 1" "4-day-old" 256.536327920685
"Scenario 1" "4-day-old" 256.536327920685
"Scenario 1" "4-day-old" 265.936017180782
"Scenario 1" "4-day-old" 265.936017180782
"Scenario 1" "4-day-old" 265.936017180782
"Scenario 1" "4-day-old" 265.936017180782
"Scenario 1" "4-day-old" 284.799629728541
"Scenario 1" "4-day-old" 294.260755256082
"Scenario 1" "4-day-old" 303.739759859929
"Scenario 1" "4-day-old" 313.235523310127
"Scenario 1" "4-day-old" 313.235523310127
"Scenario 1" "4-day-old" 322.747016763505
"Scenario 1" "4-day-old" 322.747016763505
"Scenario 1" "4-day-old" 332.273293660742
"Scenario 1" "4-day-old" 332.273293660742
"Scenario 1" "4-day-old" 341.813481686579
"Scenario 1" "4-day-old" 341.813481686579
"Scenario 1" "4-day-old" 389.69692161372
"Scenario 1" "4-day-old" 1.80164156914762e-05
"Scenario 1" "4-day-old" 0.335450252983959
"Scenario 1" "4-day-old" 0.335450252983959
"Scenario 1" "4-day-old" 1.33251365986064
"Scenario 1" "4-day-old" 1.33251365986064
"Scenario 1" "4-day-old" 5.95480765824651
"Scenario 1" "4-day-old" 18.4939155531339
"Scenario 1" "4-day-old" 23.7684212207445
"Scenario 1" "4-day-old" 29.45191546024
"Scenario 1" "4-day-old" 29.45191546024
"Scenario 1" "4-day-old" 35.4815467086666
"Scenario 1" "4-day-old" 35.4815467086666
"Scenario 1" "4-day-old" 35.4815467086666
"Scenario 1" "4-day-old" 35.4815467086666
"Scenario 1" "4-day-old" 35.4815467086666
"Scenario 1" "4-day-old" 41.805579728803
"Scenario 1" "4-day-old" 41.805579728803
"Scenario 1" "4-day-old" 41.805579728803
"Scenario 1" "4-day-old" 48.3814178405593
"Scenario 1" "4-day-old" 48.3814178405593
"Scenario 1" "4-day-old" 55.1738790106529
"Scenario 1" "4-day-old" 62.1537708463151
"Scenario 1" "4-day-old" 62.1537708463151
"Scenario 1" "4-day-old" 62.1537708463151
"Scenario 1" "4-day-old" 62.1537708463151
"Scenario 1" "4-day-old" 62.1537708463151
"Scenario 1" "4-day-old" 62.1537708463151
"Scenario 1" "4-day-old" 62.1537708463151
"Scenario 1" "4-day-old" 69.2967408806063
"Scenario 1" "4-day-old" 69.2967408806063
"Scenario 1" "4-day-old" 69.2967408806063
"Scenario 1" "4-day-old" 69.2967408806063
"Scenario 1" "4-day-old" 76.5823587966041
"Scenario 1" "4-day-old" 76.5823587966041
"Scenario 1" "4-day-old" 83.9933863776191
"Scenario 1" "4-day-old" 83.9933863776191
"Scenario 1" "4-day-old" 83.9933863776191
"Scenario 1" "4-day-old" 83.9933863776191
"Scenario 1" "4-day-old" 83.9933863776191
"Scenario 1" "4-day-old" 91.5151965259317
"Scenario 1" "4-day-old" 91.5151965259317
"Scenario 1" "4-day-old" 99.135309649781
"Scenario 1" "4-day-old" 99.135309649781
"Scenario 1" "4-day-old" 99.135309649781
"Scenario 1" "4-day-old" 99.135309649781
"Scenario 1" "4-day-old" 106.843022209797
"Scenario 1" "4-day-old" 106.843022209797
"Scenario 1" "4-day-old" 106.843022209797
"Scenario 1" "4-day-old" 106.843022209797
"Scenario 1" "4-day-old" 114.629107677575
"Scenario 1" "4-day-old" 114.629107677575
"Scenario 1" "4-day-old" 114.629107677575
"Scenario 1" "4-day-old" 114.629107677575
"Scenario 1" "4-day-old" 130.405469424996
"Scenario 1" "4-day-old" 130.405469424996
"Scenario 1" "4-day-old" 130.405469424996
"Scenario 1" "4-day-old" 130.405469424996
"Scenario 1" "4-day-old" 130.405469424996
"Scenario 1" "4-day-old" 138.382716051409
"Scenario 1" "4-day-old" 138.382716051409
"Scenario 1" "4-day-old" 138.382716051409
"Scenario 1" "4-day-old" 138.382716051409
"Scenario 1" "4-day-old" 138.382716051409
"Scenario 1" "4-day-old" 146.411982815027
"Scenario 1" "4-day-old" 146.411982815027
"Scenario 1" "4-day-old" 154.488573319567
"Scenario 1" "4-day-old" 154.488573319567
"Scenario 1" "4-day-old" 154.488573319567
"Scenario 1" "4-day-old" 154.488573319567
"Scenario 1" "4-day-old" 162.608335435934
"Scenario 1" "4-day-old" 162.608335435934
"Scenario 1" "4-day-old" 170.767585377824
"Scenario 1" "4-day-old" 195.451180413245
"Scenario 1" "4-day-old" 195.451180413245
"Scenario 1" "4-day-old" 195.451180413245
"Scenario 1" "4-day-old" 203.738880043311
"Scenario 1" "4-day-old" 212.05276058476
"Scenario 1" "4-day-old" 220.390906368212
"Scenario 1" "4-day-old" 220.390906368212
"Scenario 1" "4-day-old" 220.390906368212
"Scenario 1" "4-day-old" 228.75158332663
"Scenario 1" "4-day-old" 228.75158332663
"Scenario 1" "4-day-old" 228.75158332663
"Scenario 1" "4-day-old" 237.133218077752
"Scenario 1" "4-day-old" 237.133218077752
"Scenario 1" "4-day-old" 237.133218077752
"Scenario 1" "4-day-old" 237.133218077752
"Scenario 1" "4-day-old" 253.953764596583
"Scenario 1" "4-day-old" 262.390181621879
"Scenario 1" "4-day-old" 270.842541289866
"Scenario 1" "4-day-old" 279.309844699618
"Scenario 1" "4-day-old" 279.309844699618
"Scenario 1" "4-day-old" 287.791174439138
"Scenario 1" "4-day-old" 287.791174439138
"Scenario 1" "4-day-old" 296.285686468346
"Scenario 1" "4-day-old" 296.285686468346
"Scenario 1" "4-day-old" 304.792602950048
"Scenario 1" "4-day-old" 304.792602950048
"Scenario 1" "4-day-old" 347.489919104996
"Scenario 1" "4-day-old" 6.86441951936323e-06
"Scenario 1" "4-day-old" 0.127809621169423
"Scenario 1" "4-day-old" 0.127809621169423
"Scenario 1" "4-day-old" 0.507699918407914
"Scenario 1" "4-day-old" 0.507699918407914
"Scenario 1" "4-day-old" 2.2688363003669
"Scenario 1" "4-day-old" 7.04635134348335
"Scenario 1" "4-day-old" 9.05598634967759
"Scenario 1" "4-day-old" 11.2214497506048
"Scenario 1" "4-day-old" 11.2214497506048
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 15.9283090722901
"Scenario 1" "4-day-old" 15.9283090722901
"Scenario 1" "4-day-old" 15.9283090722901
"Scenario 1" "4-day-old" 18.4337636678937
"Scenario 1" "4-day-old" 18.4337636678937
"Scenario 1" "4-day-old" 21.0217536343201
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 29.178580665798
"Scenario 1" "4-day-old" 29.178580665798
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 34.8681287170886
"Scenario 1" "4-day-old" 34.8681287170886
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 55.7843074846258
"Scenario 1" "4-day-old" 55.7843074846258
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 61.9552662911571
"Scenario 1" "4-day-old" 61.9552662911571
"Scenario 1" "4-day-old" 65.064015307809
"Scenario 1" "4-day-old" 74.4686912694858
"Scenario 1" "4-day-old" 74.4686912694858
"Scenario 1" "4-day-old" 74.4686912694858
"Scenario 1" "4-day-old" 77.6263807947205
"Scenario 1" "4-day-old" 80.7940454871697
"Scenario 1" "4-day-old" 83.9709554592403
"Scenario 1" "4-day-old" 83.9709554592403
"Scenario 1" "4-day-old" 83.9709554592403
"Scenario 1" "4-day-old" 87.1564500154969
"Scenario 1" "4-day-old" 87.1564500154969
"Scenario 1" "4-day-old" 87.1564500154969
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 96.7587120859623
"Scenario 1" "4-day-old" 99.9730643019431
"Scenario 1" "4-day-old" 103.193490810922
"Scenario 1" "4-day-old" 106.419611022489
"Scenario 1" "4-day-old" 106.419611022489
"Scenario 1" "4-day-old" 109.651075394266
"Scenario 1" "4-day-old" 109.651075394266
"Scenario 1" "4-day-old" 112.887562339244
"Scenario 1" "4-day-old" 112.887562339244
"Scenario 1" "4-day-old" 116.128775494323
"Scenario 1" "4-day-old" 116.128775494323
"Scenario 1" "4-day-old" 132.396844318751
"Scenario 1" "4-day-old" 1.52615258301721e-05
"Scenario 1" "4-day-old" 0.284156559679879
"Scenario 1" "4-day-old" 0.284156559679879
"Scenario 1" "4-day-old" 1.12875901551504
"Scenario 1" "4-day-old" 1.12875901551504
"Scenario 1" "4-day-old" 5.04425810584689
"Scenario 1" "4-day-old" 15.6660111949299
"Scenario 1" "4-day-old" 20.1339922776328
"Scenario 1" "4-day-old" 24.9484234956432
"Scenario 1" "4-day-old" 24.9484234956432
"Scenario 1" "4-day-old" 30.0560639175841
"Scenario 1" "4-day-old" 30.0560639175841
"Scenario 1" "4-day-old" 30.0560639175841
"Scenario 1" "4-day-old" 30.0560639175841
"Scenario 1" "4-day-old" 30.0560639175841
"Scenario 1" "4-day-old" 35.4130891406054
"Scenario 1" "4-day-old" 35.4130891406054
"Scenario 1" "4-day-old" 35.4130891406054
"Scenario 1" "4-day-old" 40.9834159423498
"Scenario 1" "4-day-old" 40.9834159423498
"Scenario 1" "4-day-old" 46.7372419737324
"Scenario 1" "4-day-old" 52.6498386503379
"Scenario 1" "4-day-old" 52.6498386503379
"Scenario 1" "4-day-old" 52.6498386503379
"Scenario 1" "4-day-old" 52.6498386503379
"Scenario 1" "4-day-old" 52.6498386503379
"Scenario 1" "4-day-old" 52.6498386503379
"Scenario 1" "4-day-old" 52.6498386503379
"Scenario 1" "4-day-old" 58.7005772405923
"Scenario 1" "4-day-old" 58.7005772405923
"Scenario 1" "4-day-old" 58.7005772405923
"Scenario 1" "4-day-old" 58.7005772405923
"Scenario 1" "4-day-old" 64.8721514270367
"Scenario 1" "4-day-old" 64.8721514270367
"Scenario 1" "4-day-old" 71.1499588884447
"Scenario 1" "4-day-old" 71.1499588884447
"Scenario 1" "4-day-old" 71.1499588884447
"Scenario 1" "4-day-old" 71.1499588884447
"Scenario 1" "4-day-old" 71.1499588884447
"Scenario 1" "4-day-old" 77.5216091563964
"Scenario 1" "4-day-old" 77.5216091563964
"Scenario 1" "4-day-old" 83.9765308933255
"Scenario 1" "4-day-old" 83.9765308933255
"Scenario 1" "4-day-old" 83.9765308933255
"Scenario 1" "4-day-old" 83.9765308933255
"Scenario 1" "4-day-old" 90.5056572379109
"Scenario 1" "4-day-old" 90.5056572379109
"Scenario 1" "4-day-old" 90.5056572379109
"Scenario 1" "4-day-old" 90.5056572379109
"Scenario 1" "4-day-old" 97.1011724900734
"Scenario 1" "4-day-old" 97.1011724900734
"Scenario 1" "4-day-old" 97.1011724900734
"Scenario 1" "4-day-old" 97.1011724900734
"Scenario 1" "4-day-old" 110.465170992191
"Scenario 1" "4-day-old" 110.465170992191
"Scenario 1" "4-day-old" 110.465170992191
"Scenario 1" "4-day-old" 110.465170992191
"Scenario 1" "4-day-old" 110.465170992191
"Scenario 1" "4-day-old" 117.222616953002
"Scenario 1" "4-day-old" 117.222616953002
"Scenario 1" "4-day-old" 117.222616953002
"Scenario 1" "4-day-old" 117.222616953002
"Scenario 1" "4-day-old" 117.222616953002
"Scenario 1" "4-day-old" 124.024128652594
"Scenario 1" "4-day-old" 124.024128652594
"Scenario 1" "4-day-old" 130.865727820572
"Scenario 1" "4-day-old" 130.865727820572
"Scenario 1" "4-day-old" 130.865727820572
"Scenario 1" "4-day-old" 130.865727820572
"Scenario 1" "4-day-old" 137.743897229842
"Scenario 1" "4-day-old" 137.743897229842
"Scenario 1" "4-day-old" 144.655516381807
"Scenario 1" "4-day-old" 165.564743259427
"Scenario 1" "4-day-old" 165.564743259427
"Scenario 1" "4-day-old" 165.564743259427
"Scenario 1" "4-day-old" 172.585170859619
"Scenario 1" "4-day-old" 179.627776048415
"Scenario 1" "4-day-old" 186.690936081411
"Scenario 1" "4-day-old" 186.690936081411
"Scenario 1" "4-day-old" 186.690936081411
"Scenario 1" "4-day-old" 193.773182047737
"Scenario 1" "4-day-old" 193.773182047737
"Scenario 1" "4-day-old" 193.773182047737
"Scenario 1" "4-day-old" 200.873181150991
"Scenario 1" "4-day-old" 200.873181150991
"Scenario 1" "4-day-old" 200.873181150991
"Scenario 1" "4-day-old" 200.873181150991
"Scenario 1" "4-day-old" 215.121698146311
"Scenario 1" "4-day-old" 222.268102766991
"Scenario 1" "4-day-old" 229.428012241101
"Scenario 1" "4-day-old" 236.600580409639
"Scenario 1" "4-day-old" 236.600580409639
"Scenario 1" "4-day-old" 243.785030142064
"Scenario 1" "4-day-old" 243.785030142064
"Scenario 1" "4-day-old" 250.980646460453
"Scenario 1" "4-day-old" 250.980646460453
"Scenario 1" "4-day-old" 258.186770466685
"Scenario 1" "4-day-old" 258.186770466685
"Scenario 1" "4-day-old" 294.355240629486
"Scenario 1" "4-day-old" 6.86441951936323e-06
"Scenario 1" "4-day-old" 0.127809621169423
"Scenario 1" "4-day-old" 0.127809621169423
"Scenario 1" "4-day-old" 0.507699918407914
"Scenario 1" "4-day-old" 0.507699918407914
"Scenario 1" "4-day-old" 2.2688363003669
"Scenario 1" "4-day-old" 7.04635134348335
"Scenario 1" "4-day-old" 9.05598634967759
"Scenario 1" "4-day-old" 11.2214497506048
"Scenario 1" "4-day-old" 11.2214497506048
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 13.5187945246734
"Scenario 1" "4-day-old" 15.9283090722901
"Scenario 1" "4-day-old" 15.9283090722901
"Scenario 1" "4-day-old" 15.9283090722901
"Scenario 1" "4-day-old" 18.4337636678937
"Scenario 1" "4-day-old" 18.4337636678937
"Scenario 1" "4-day-old" 21.0217536343201
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 23.681156402343
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 26.4026934588405
"Scenario 1" "4-day-old" 29.178580665798
"Scenario 1" "4-day-old" 29.178580665798
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 32.0022501046491
"Scenario 1" "4-day-old" 34.8681287170886
"Scenario 1" "4-day-old" 34.8681287170886
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 37.771461664266
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 40.7081707995711
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 43.6747407311106
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 49.6856791651505
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 52.7250832503388
"Scenario 1" "4-day-old" 55.7843074846258
"Scenario 1" "4-day-old" 55.7843074846258
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 58.8615624979798
"Scenario 1" "4-day-old" 61.9552662911571
"Scenario 1" "4-day-old" 61.9552662911571
"Scenario 1" "4-day-old" 65.064015307809
"Scenario 1" "4-day-old" 74.4686912694858
"Scenario 1" "4-day-old" 74.4686912694858
"Scenario 1" "4-day-old" 74.4686912694858
"Scenario 1" "4-day-old" 77.6263807947205
"Scenario 1" "4-day-old" 80.7940454871697
"Scenario 1" "4-day-old" 83.9709554592403
"Scenario 1" "4-day-old" 83.9709554592403
"Scenario 1" "4-day-old" 83.9709554592403
"Scenario 1" "4-day-old" 87.1564500154969
"Scenario 1" "4-day-old" 87.1564500154969
"Scenario 1" "4-day-old" 87.1564500154969
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 90.349929682876
"Scenario 1" "4-day-old" 96.7587120859623
"Scenario 1" "4-day-old" 99.9730643019431
"Scenario 1" "4-day-old" 103.193490810922
"Scenario 1" "4-day-old" 106.419611022489
"Scenario 1" "4-day-old" 106.419611022489
"Scenario 1" "4-day-old" 109.651075394266
"Scenario 1" "4-day-old" 109.651075394266
"Scenario 1" "4-day-old" 112.887562339244
"Scenario 1" "4-day-old" 112.887562339244
"Scenario 1" "4-day-old" 116.128775494323
"Scenario 1" "4-day-old" 116.128775494323
"Scenario 1" "4-day-old" 132.396844318751
